339;2004-07-07;Б;4;39;31;41;16;1;21;9786;5;700;48;22;968;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;2004-07-10;А;2;1;37;18;10;3;9;9953;5;600;51;21;919;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;2004-07-14;А;1;6;49;10;47;46;14;5908;5;254;139;5;4435;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;2004-07-17;Б;4;24;1;15;28;30;7;10304;5;633;54;17;1260;1;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;2004-07-21;Б;2;4;24;30;34;29;33;6656;5;285;112;5;4021;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;2004-07-24;А;1;23;26;24;29;11;38;8503;5;435;72;9;2192;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;2004-07-28;А;4;10;46;5;37;3;30;8617;5;454;69;5;3944;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;2004-07-31;Б;2;5;14;21;38;23;19;11041;5;674;45;12;1611;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;2004-08-04;Б;2;25;12;13;16;6;43;9518;5;496;66;9;2280;0;1650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;2004-08-07;А;2;40;38;43;31;2;37;8165;5;333;110;7;3298;0;1800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;2004-08-11;Б;4;15;18;7;14;26;47;9636;5;510;68;11;1980;0;1900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;2004-08-14;А;4;41;15;46;48;35;9;6756;5;353;114;7;3606;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;2004-08-18;А;2;10;30;41;1;12;44;9289;5;591;63;18;1299;0;2150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;2004-08-21;А;4;4;45;36;8;11;35;11643;5;713;52;19;1226;0;2300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;2004-08-25;Б;4;36;13;41;31;1;43;7419;5;390;85;6;3486;0;2400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;2004-08-28;А;4;45;35;13;15;24;33;11323;5;698;57;19;1326;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;2004-09-01;А;2;7;31;39;19;4;48;11785;5;731;53;22;1117;0;2600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;2004-09-04;Б;2;27;30;1;19;40;37;12923;5;762;55;11;2381;0;2750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;2004-09-08;Б;3;25;24;42;13;36;1;9829;5;480;101;7;4371;0;2900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;2004-09-11;Б;3;27;15;49;46;7;44;13989;5;751;70;9;3680;0;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;2004-09-15;А;3;1;28;48;15;32;47;10181;5;524;94;12;2574;0;3150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;2004-09-18;Б;1;43;49;11;40;39;20;11806;5;531;97;6;5406;0;3300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;2004-09-22;А;3;13;3;17;11;30;40;16332;5;902;57;28;1162;0;3400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;2004-09-25;А;3;43;39;16;41;25;38;16248;5;943;62;15;2457;0;3500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;2004-09-29;А;2;45;40;44;47;4;36;13322;5;522;119;4;9737;0;3650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;2004-10-02;А;3;32;41;2;47;29;40;14636;5;738;91;13;3238;0;3800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;2004-10-06;Б;1;47;24;49;40;19;43;17929;5;875;106;17;3431;0;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;2004-10-09;А;1;15;1;14;3;40;30;27791;5;1659;53;34;1622;0;4250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;2004-10-13;Б;4;35;8;20;39;9;3;28914;5;1520;65;34;1824;0;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;2004-10-16;А;4;25;37;7;5;47;49;34894;5;2016;63;31;2583;0;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;2004-10-20;Б;3;23;41;11;22;39;42;35710;5;1734;82;42;2121;0;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;2004-10-23;Б;3;20;3;24;16;47;32;31853;5;1827;73;32;2626;0;5750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;2004-10-27;Б;1;35;49;30;9;4;41;31946;5;1634;93;32;2972;0;6000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;2004-10-30;А;2;48;17;30;11;25;47;29253;5;1489;99;22;4201;0;6150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;2004-11-03;А;2;13;38;29;5;31;48;29576;5;1515;84;25;3205;0;6300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;2004-11-06;Б;3;28;10;23;30;22;13;31004;5;1520;83;24;3319;0;6500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;2004-11-10;А;3;11;22;21;1;19;5;42753;5;2576;50;45;1821;0;6750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;2004-11-13;А;2;18;3;23;31;20;2;47009;5;2699;57;52;1850;0;7000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;2004-11-17;Б;3;27;45;5;41;10;33;44656;5;2285;65;34;2768;0;7250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;2004-11-20;А;3;35;12;24;6;29;37;36313;5;1960;72;36;2463;0;7500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;2004-11-24;Б;1;45;6;12;17;8;47;25523;5;1170;106;13;5989;0;7750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;2004-11-27;А;2;48;42;9;39;21;46;32092;5;1581;80;23;3442;0;8000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;2004-12-01;Б;1;42;43;19;18;26;7;34164;5;1925;55;46;1448;1;8100000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;2004-12-04;Б;1;20;48;1;31;34;7;14316;5;764;68;18;1807;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;2004-12-08;Б;4;18;30;16;46;39;24;9391;5;390;134;10;3274;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;2004-12-11;Б;3;19;42;33;16;1;4;13866;5;753;68;16;2020;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;2004-12-15;Б;3;36;17;2;6;14;39;15906;5;866;59;15;2131;1;2750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;2004-12-18;А;1;42;36;29;22;17;47;9034;5;430;116;8;3900;1;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;2004-12-22;Б;3;46;5;37;29;7;47;10635;5;541;83;8;3511;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;2004-12-25;Б;2;29;34;23;49;31;14;10846;5;613;81;11;2847;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;2004-12-29;Б;3;43;38;40;29;48;9;13402;5;678;84;12;2996;0;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;2005-01-01;А;3;6;9;12;4;44;21;17149;5;968;57;13;2684;0;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;2005-01-05;Б;1;2;22;9;39;13;34;18678;5;1050;54;25;1423;0;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;2005-01-08;Б;4;49;45;39;35;17;38;11451;5;559;103;10;3613;0;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;2005-01-12;Б;3;22;21;44;45;11;8;22261;5;1240;59;21;2182;0;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;2005-01-15;А;2;42;23;4;49;8;44;16138;5;750;103;16;3029;0;5650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;2005-01-19;Б;4;8;41;18;7;27;33;25969;5;1547;50;19;2574;1;5800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;2005-01-22;А;1;17;45;25;43;39;9;17426;5;1206;42;35;924;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;2005-01-26;Б;1;22;38;1;14;36;17;13342;5;735;68;21;1490;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;2005-01-29;А;4;46;19;42;5;2;49;12608;5;613;84;13;2487;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;2005-02-02;А;4;42;8;41;4;34;44;13105;5;901;56;25;1283;0;1750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;2005-02-05;А;2;14;28;34;4;7;49;15897;5;885;57;16;1992;1;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;2005-02-09;Б;4;35;31;40;9;14;49;12123;5;624;75;11;2694;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;2005-02-12;Б;3;24;46;25;1;19;11;12556;5;628;84;10;3297;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;2005-02-16;А;2;39;33;17;27;18;9;17516;5;1164;40;20;1487;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;2005-02-19;Б;2;7;18;44;22;33;11;17896;5;1316;39;49;664;0;1750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;2005-02-23;А;2;32;33;17;49;34;47;12044;5;544;109;11;3392;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;2005-02-26;А;4;40;21;13;20;47;30;15801;5;918;61;19;1842;0;2250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;2005-03-02;Б;3;6;5;36;48;28;46;11745;5;603;95;14;2576;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;2005-03-05;Б;4;21;33;6;29;26;41;15441;5;771;83;11;3641;0;2750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;2005-03-09;А;1;45;2;1;39;23;17;15259;5;796;65;13;2501;0;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;2005-03-12;Б;4;47;33;12;41;14;32;16503;5;829;84;13;3386;0;3250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;2005-03-16;А;2;12;23;29;38;8;1;16474;5;805;90;13;3502;0;3500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;2005-03-19;А;1;31;37;14;3;35;49;21557;5;1157;63;17;2690;0;3750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;2005-03-23;А;4;31;38;26;2;27;29;20419;5;901;88;10;5004;0;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;2005-03-26;А;4;30;44;4;25;43;1;23971;5;1250;62;22;2207;0;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;2005-03-30;А;2;27;24;1;25;41;19;19417;5;867;93;8;6301;0;4650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;2005-04-02;Б;3;3;37;8;2;43;44;22811;5;1087;83;16;3557;0;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;2005-04-06;Б;4;11;19;5;21;4;3;30454;5;1872;43;46;1107;0;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;2005-04-09;Б;3;36;37;19;45;42;6;22708;5;1214;78;11;5389;0;5650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;2005-04-13;Б;4;36;5;28;37;22;13;28045;5;1597;63;36;1760;0;6000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;2005-04-16;А;4;40;35;9;14;2;32;32374;5;1958;49;46;1310;0;6300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;2005-04-20;А;1;44;31;40;20;22;10;36367;5;2763;37;118;551;1;6650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;2005-04-23;Б;4;20;22;37;49;36;7;15685;5;796;77;11;3514;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;2005-04-27;А;1;1;5;10;7;19;14;20116;5;1292;37;41;734;2;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;2005-04-30;А;2;1;28;7;32;25;33;15933;5;843;59;10;3137;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;2005-05-04;Б;3;42;10;36;7;20;45;10944;5;624;67;5;5281;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;2005-05-07;Б;4;38;6;36;40;13;7;12652;5;638;81;11;2945;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;2005-05-11;Б;4;32;15;22;12;34;38;12297;5;635;72;10;2884;0;1750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;2005-05-14;А;1;10;27;48;24;37;14;13727;5;843;62;17;1945;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;2005-05-18;А;4;46;42;35;40;44;34;9034;5;437;127;7;4983;0;2250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;2005-05-21;А;3;42;23;3;29;47;46;10460;5;494;111;7;4930;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;2005-05-25;Б;4;37;31;43;46;45;38;10669;5;495;113;11;3193;0;2750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;2005-05-28;Б;2;31;23;6;10;4;17;14315;5;769;70;17;2006;0;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;2005-06-01;Б;2;23;48;6;18;8;4;12539;5;697;76;7;4785;0;3250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;2005-06-04;А;3;23;14;31;45;47;20;13933;5;704;86;8;4736;1;3500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;2005-06-08;Б;1;43;16;2;32;46;33;12499;5;690;66;14;2041;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;2005-06-11;Б;3;20;39;22;43;3;44;13635;5;811;54;10;2769;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;2005-06-15;А;1;21;13;42;14;2;45;13661;5;700;65;10;2855;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;2005-06-18;Б;1;45;23;21;5;1;16;13380;5;709;66;9;3271;0;1750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;2005-06-22;Б;4;21;38;6;46;23;42;11528;5;662;74;10;3086;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;2005-06-25;Б;2;23;19;27;28;37;41;14963;5;840;58;20;1534;0;2250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;2005-06-29;Б;2;13;49;9;38;48;3;10641;5;518;86;11;2544;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;2005-07-02;Б;3;1;12;44;38;8;24;12802;5;660;76;12;2633;0;2750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;2005-07-06;Б;2;34;39;15;31;10;1;16146;5;890;62;23;1506;0;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;2005-07-09;А;3;49;36;32;35;23;33;11461;5;559;110;11;3502;0;3250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;2005-07-13;А;2;48;35;30;33;19;43;12874;5;592;103;10;3826;0;3500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;2005-07-16;Б;4;34;4;48;33;13;43;14744;5;825;72;18;2078;0;3600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;2005-07-20;А;2;22;21;3;26;5;32;19411;5;901;66;9;4181;0;3700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;2005-07-23;А;1;24;36;26;46;15;20;13326;5;596;111;7;5942;0;3800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;2005-07-27;А;3;49;20;14;2;28;31;20843;5;1177;58;17;2552;1;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;2005-07-30;Б;4;4;14;33;39;12;47;10972;5;559;79;13;2143;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;2005-08-03;А;3;49;45;6;42;31;18;9328;5;452;96;4;6840;0;1150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;2005-08-06;А;4;25;9;38;36;22;49;11313;5;684;64;12;2306;0;1300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;2005-08-10;Б;4;32;47;19;9;1;43;13811;5;826;54;19;1480;0;1450000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;2005-08-13;А;4;17;25;45;38;9;44;13535;5;770;59;17;1672;0;1600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;2005-08-17;Б;3;5;19;21;36;10;11;15082;5;1036;43;31;914;1;1750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;2005-08-20;А;4;46;41;30;11;6;44;8902;5;431;100;4;6792;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
457;2005-08-24;Б;3;41;17;22;24;46;6;7942;5;422;90;14;1711;0;1075000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;2005-08-27;А;4;48;3;10;25;30;43;10125;5;524;84;8;3456;0;1150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;2005-08-31;Б;3;16;48;39;17;10;44;8240;5;325;134;7;3893;0;1225000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;2005-09-03;Б;2;40;28;45;13;30;44;10543;5;528;81;7;3828;0;1300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;2005-09-07;А;2;38;25;6;48;28;30;9519;5;464;99;8;3597;0;1400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;2005-09-10;Б;2;31;9;2;46;33;17;13511;5;879;48;17;1561;1;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;2005-09-14;А;2;22;31;30;23;6;4;10309;5;556;73;19;1349;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;2005-09-17;А;2;41;21;43;32;30;26;9636;5;458;93;5;5339;0;1075000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;2005-09-21;Б;2;43;14;9;30;40;23;11983;5;720;59;15;1782;1;1150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;2005-09-24;Б;2;6;46;18;23;32;5;9449;5;515;78;11;2290;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;2005-09-28;А;3;47;23;5;26;37;12;9523;5;486;82;12;2085;1;825000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;2005-10-01;А;1;17;47;23;11;26;21;9999;5;471;80;6;3952;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;2005-10-05;А;1;22;1;45;3;40;30;11354;5;706;55;18;1356;0;825000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;2005-10-08;А;1;2;5;17;7;24;14;13323;5;810;49;19;1305;0;900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;2005-10-12;А;3;36;35;17;30;37;40;8442;5;420;102;5;5399;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;2005-10-15;Б;1;49;28;47;25;16;18;9441;5;480;94;8;3530;0;1100000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;2005-10-19;Б;2;44;9;49;36;43;39;10229;5;582;75;20;1376;1;1200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;2005-10-22;А;2;7;13;43;47;20;44;11157;5;515;75;7;3473;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;2005-10-26;А;3;23;14;16;9;41;40;11597;5;672;58;8;3045;0;825000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;2005-10-29;Б;3;13;10;32;15;4;40;12952;5;777;49;21;1155;0;900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
477;2005-11-02;Б;2;8;40;21;12;34;10;13332;5;749;54;14;1824;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
478;2005-11-05;А;4;6;34;41;28;7;46;10438;5;458;99;7;4081;0;1100000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;2005-11-09;А;1;47;10;16;1;11;36;9971;5;455;100;5;5697;0;1200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;2005-11-12;А;3;21;48;19;47;15;34;10448;5;468;102;11;2716;0;1300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;2005-11-16;Б;4;49;3;44;34;25;28;11844;5;628;73;9;3198;1;1400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;2005-11-19;Б;4;2;18;45;22;49;16;10710;5;556;74;11;2339;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;2005-11-23;А;1;32;39;48;42;37;20;8981;5;474;86;8;3184;0;825000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;2005-11-26;А;3;9;16;35;42;46;13;9763;5;488;89;6;4531;0;900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;2005-11-30;Б;1;49;40;47;19;43;23;11541;5;609;67;14;1834;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;2005-12-03;А;3;1;42;30;5;31;40;7208;5;311;117;5;4560;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
487;2005-12-07;Б;4;5;38;36;27;48;39;7029;5;291;146;2;13331;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;2005-12-10;А;2;32;18;4;5;22;47;8345;5;383;116;9;3088;0;1750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;2005-12-14;Б;3;43;37;38;30;8;49;7503;5;339;135;3;9560;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
490;2005-12-17;А;1;34;25;39;23;3;40;10358;5;520;90;10;2952;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;2005-12-21;Б;3;22;3;25;40;21;39;13358;5;878;58;9;3567;0;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;2005-12-24;Б;2;13;39;21;29;51;27;12701;5;732;79;10;3614;0;3250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;2005-12-28;Б;1;6;13;50;32;3;46;11490;5;554;115;9;4452;0;3500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;2005-12-31;Б;1;19;51;25;49;27;54;14328;5;645;129;15;3482;0;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;2006-01-04;Б;3;29;50;6;19;15;3;11008;5;534;97;9;3625;0;4100000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;2006-01-07;Б;4;43;53;54;9;49;7;9665;5;417;128;10;3338;0;4200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;2006-01-11;Б;2;33;52;21;1;50;51;11481;5;511;113;10;3627;0;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;2006-01-14;Б;1;27;10;43;36;54;8;11215;5;536;118;10;3984;0;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;2006-01-18;А;3;12;26;50;17;22;54;10903;5;446;152;5;8482;0;4650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;2006-01-21;А;4;48;23;29;28;43;33;9723;5;401;158;87;455;0;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;2006-01-25;А;2;17;39;29;26;24;16;13833;5;670;110;11;4198;0;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;2006-01-28;А;1;5;11;33;19;6;12;18492;5;951;78;24;1952;0;5150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;2006-02-01;Б;4;38;6;37;29;9;45;15948;5;789;104;10;5166;0;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;2006-02-04;Б;1;41;13;46;10;53;52;14439;5;651;140;7;8150;0;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;2006-02-08;А;4;38;45;26;16;48;42;14703;5;639;147;7;8419;0;5750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;2006-02-11;Б;3;15;36;20;5;54;16;17616;5;760;137;9;7263;0;6000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;2006-02-15;Б;2;38;17;45;21;37;46;20785;5;947;107;18;3526;0;6300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
